S-reflector time-depth,S-reflector amplitude,S-reflector frequency,Gouge Thickness,Basement Thickness,Basement Proportion,S Distance from seafloor,Water Thickness,Water Proportion,Sediment Thickness,Sediment Proportion,Below Velocity - Mantle (m/s),Above Velocity - Basement (m/s)
-8822.1,6171.21,17.94,23.26,214.27,0.024287868,1932.8,6889.3,0.780913841,1695.27,0.19216173,7653.874081,6170.105096
-8820.64,5993.48,17.67,23.59,224.62,0.025465272,1930.68,6889.96,0.781117923,1682.47,0.190742395,7648.954905,6163.41996
-8820.64,5993.48,17.67,23.59,224.62,0.025465272,1930.68,6889.96,0.781117923,1682.47,0.190742395,7578.257882,6154.67746
-8818.56,5506.57,16.84,24.88,231.63,0.026266193,1929.5,6889.06,0.781200105,1672.99,0.189712379,7576.180379,6151.225209
-8818.56,5506.57,16.84,24.88,231.63,0.026266193,1929.5,6889.06,0.781200105,1672.99,0.189712379,7503.696346,6133.909222
-8817.05,4861.73,15.99,26.33,244.16,0.027691802,1928.24,6888.81,0.781305539,1657.75,0.1880164,7492.677689,6122.079657
-8817.05,4861.73,15.99,26.33,244.16,0.027691802,1928.24,6888.81,0.781305539,1657.75,0.1880164,7415.175629,6099.653646
-8815.67,4213.56,15.31,27.88,251.56,0.028535551,1927.2,6888.47,0.781389276,1647.76,0.186912623,7419.936856,6105.329975
-8815.67,4213.56,15.31,27.88,251.56,0.028535551,1927.2,6888.47,0.781389276,1647.76,0.186912623,7364.728971,6099.12334
-8813.2,3654.93,14.83,29.98,261.05,0.029620342,1926.42,6886.78,0.781416512,1635.39,0.185561431,7366.151655,6102.01586
-8813.2,3654.93,14.83,29.98,261.05,0.029620342,1926.42,6886.78,0.781416512,1635.39,0.185561431,7312.767725,6095.931565
-8812.06,2985.41,13.87,32.9,267.54,0.030360665,1925,6887.06,0.781549377,1624.56,0.184356439,7310.222527,6092.926206
-8812.06,2985.41,13.87,32.9,267.54,0.030360665,1925,6887.06,0.781549377,1624.56,0.184356439,7272.055735,6096.755223
-8810.95,3057.79,13.28,35.88,282.37,0.032047623,1924.83,6886.12,0.781541151,1606.58,0.182339021,7265.460512,6088.779908
-8810.95,3057.79,13.28,35.88,282.37,0.032047623,1924.83,6886.12,0.781541151,1606.58,0.182339021,7222.796075,6076.202297
-8808.46,2950.36,12.25,38.13,288.22,0.032720816,1924.83,6883.63,0.781479396,1598.48,0.181470995,7203.086223,6054.45747
-8808.46,2950.36,12.25,38.13,288.22,0.032720816,1924.83,6883.63,0.781479396,1598.48,0.181470995,7163.311932,6040.230463
-8805.53,3439.79,14,37.43,296.9,0.033717448,1923.16,6882.37,0.781596338,1588.83,0.180435476,7149.196829,6023.119056
-8805.53,3439.79,14,37.43,296.9,0.033717448,1923.16,6882.37,0.781596338,1588.83,0.180435476,7116.797887,6014.906732
-8801.39,4280.28,15.72,36.04,300.3,0.034119611,1920.52,6880.87,0.781793558,1584.18,0.179992024,7099.543706,5994.5345
-8801.39,4280.28,15.72,36.04,300.3,0.034119611,1920.52,6880.87,0.781793558,1584.18,0.179992024,7073.499984,5992.686083
-8797.27,4695.88,16.26,34.07,309.65,0.03519842,1916.21,6881.06,0.78218129,1572.49,0.178747498,7067.620603,5985.783062
-8797.27,4695.88,16.26,34.07,309.65,0.03519842,1916.21,6881.06,0.78218129,1572.49,0.178747498,7043.526495,5991.51895
-8794.05,3943.41,15.02,33.3,327.28,0.037216072,1912.05,6882,0.782574582,1551.47,0.176422695,7028.261417,5972.45922
-8794.05,3943.41,15.02,33.3,327.28,0.037216072,1912.05,6882,0.782574582,1551.47,0.176422695,7011.078432,5980.045231
-8791.21,3634.44,15.36,32.78,332.38,0.03780822,1908.74,6882.47,0.782880855,1543.58,0.175582201,7013.514766,5984.307236
-8791.21,3634.44,15.36,32.78,332.38,0.03780822,1908.74,6882.47,0.782880855,1543.58,0.175582201,6987.009155,5983.207692
-8787.78,3606.73,15.43,32.05,342.05,0.038923369,1906.01,6881.77,0.783106769,1531.91,0.174322753,6988.106956,5984.652087
-8787.78,3606.73,15.43,32.05,342.05,0.038923369,1906.01,6881.77,0.783106769,1531.91,0.174322753,6958.276728,5972.743143
-8783.7,3592.45,16.64,31.13,350.57,0.039911427,1902.82,6880.88,0.783369195,1521.12,0.173175313,6939.309,5945.780515
-8783.7,3592.45,16.64,31.13,350.57,0.039911427,1902.82,6880.88,0.783369195,1521.12,0.173175313,6923.851166,5954.219357
-8779.76,3561.22,17.33,30.47,358.3,0.040809772,1899.92,6879.84,0.783602285,1511.15,0.172117461,6926.438447,5957.999548
-8779.76,3561.22,17.33,30.47,358.3,0.040809772,1899.92,6879.84,0.783602285,1511.15,0.172117461,6905.364429,5956.9547
-8775.59,3527.05,15.89,26.74,373.53,0.042564659,1897.5,6878.09,0.783775222,1497.23,0.17061303,6916.044651,5972.093196
-8775.59,3527.05,15.89,26.74,373.53,0.042564659,1897.5,6878.09,0.783775222,1497.23,0.17061303,6913.380389,5993.237478
-8771.1,2996.33,14.82,27.08,376.99,0.042980926,1893.9,6877.2,0.784074973,1489.83,0.169856688,6898.107452,5973.053394
-8771.1,2996.33,14.82,27.08,376.99,0.042980926,1893.9,6877.2,0.784074973,1489.83,0.169856688,6907.783134,6011.912649
-8766.88,2410.49,13.75,27.06,388.37,0.044299682,1889.97,6876.91,0.784419315,1474.54,0.168194386,6886.828982,5983.438273
-8766.88,2410.49,13.75,27.06,388.37,0.044299682,1889.97,6876.91,0.784419315,1474.54,0.168194386,6902.349598,6020.54839
-8763.04,1775.9,15.07,28.54,397.91,0.045407758,1885.85,6877.19,0.784795003,1459.4,0.166540379,6872.099916,5981.568382
-8761.51,1768.56,13.9,27.23,394.48,0.045024202,1885.91,6875.6,0.784750574,1464.2,0.167117312,6880.49042,6011.76395
-8758.57,2524.24,17.73,29.17,406.09,0.046364875,1882.43,6876.14,0.785075646,1447.17,0.165229027,6882.393505,6014.151957
-8757.73,2063.08,15.95,26.58,401.8,0.045879469,1881.11,6876.62,0.785205755,1452.73,0.165879743,6881.443406,6024.259532
-8755.01,2263.63,18.45,23.63,421.04,0.048091321,1878.58,6876.43,0.785428001,1433.91,0.163781652,6879.956905,6021.94941
-8753.87,2473.67,17.74,25.8,419.22,0.047889676,1877.96,6875.91,0.785470883,1432.94,0.163692173,6888.670707,6042.632583
-8751.8,2381.97,18.12,23.61,429.43,0.04906762,1875.8,6876,0.785666949,1422.76,0.1625677,6885.890554,6039.149038
-8750.28,2410.91,17.69,24.96,423.25,0.048369881,1874.86,6875.42,0.785737142,1426.65,0.163040497,6893.913552,6057.873619
-8745.36,1829.24,16.95,26.51,440.5,0.050369567,1872.2,6873.16,0.785920763,1405.19,0.160678348,6889.205341,6051.063648
-8745.29,2416.52,16.1,26.26,440.36,0.050353962,1871.66,6873.63,0.785980797,1405.04,0.160662482,6883.290925,6050.570546
-8740.8,1822.81,16.91,26.26,450.17,0.051502151,1866.48,6874.32,0.786463482,1390.05,0.159030066,6896.574342,6070.499724
-8743.06,2440.65,16.91,30.82,452.04,0.051702722,1867.4,6875.66,0.786413452,1384.54,0.158358744,6885.58911,6063.966805
-8735.37,1698.46,15.36,32.25,464.51,0.053175767,1861.55,6873.82,0.786895117,1364.79,0.156237229,6895.398323,6079.093033
-8735.2,2308.68,15.75,32,468.57,0.053641588,1863.9,6871.3,0.786621943,1363.33,0.156073129,6896.900348,6097.798849
-8731.33,1691.64,14.41,33.03,489.1,0.056016666,1856.27,6875.06,0.787401232,1334.14,0.152799173,6875.295746,6062.286231
-8731.28,2267.11,15.95,32.37,495.11,0.056705317,1856.84,6874.44,0.787334732,1329.36,0.152252591,6867.819902,6065.00452
-8726.84,1811.49,16.67,31.21,505.72,0.057949957,1853.03,6873.81,0.787663117,1316.1,0.150810603,6857.50624,6047.801525
-8728.86,3063.73,17.86,33.47,504.59,0.057807091,1853.9,6874.96,0.787612586,1315.84,0.150745916,6854.809636,6066.943253
-8718.61,2219.03,17.78,29.58,521.05,0.059762967,1848.94,6869.67,0.787931792,1298.31,0.148912499,6849.041496,6056.660962
-8720.15,2416.16,17.92,28.29,522,0.059861356,1850.85,6869.3,0.787750211,1300.56,0.149144223,6830.27685,6052.134838
-8712.15,2394.36,19.09,24.64,535.26,0.061438336,1842.1,6870.05,0.788559655,1282.2,0.147173775,6831.760207,6055.483215
-8714.57,2859.33,17.83,26.97,536.98,0.061618646,1844.08,6870.49,0.788391166,1280.13,0.146895372,6815.953366,6060.325395
-8705.15,2604.82,18.53,25.61,548.7,0.063031654,1836.6,6868.55,0.789021441,1262.29,0.145004968,6813.058593,6054.422519
-8708.47,3014.79,17.71,24.83,553.26,0.063531252,1839.51,6868.96,0.788767717,1261.42,0.144849784,6791.500209,6054.483341
-8697.89,3113.76,19.11,25.86,558.19,0.064175334,1830.57,6867.32,0.789538612,1246.52,0.143312918,6798.388514,6069.37766
-8701.66,3106.66,18.13,26.68,559.86,0.064339448,1833.88,6867.78,0.789249408,1247.34,0.143345063,6781.915722,6086.404644
-8689.71,3055.11,18.03,26.84,568.71,0.065446373,1823.7,6866.01,0.790131086,1228.15,0.14133383,6779.641865,6082.970584
-8693.97,3056.65,17.13,25.96,569.66,0.065523576,1827.58,6866.39,0.789787634,1231.96,0.141702812,6748.880623,6071.909356
-8684.03,3580.02,17.49,25.85,582.68,0.06709788,1816.82,6867.21,0.790786075,1208.29,0.139139317,6749.803971,6073.401194
-8688.06,3571.3,17.84,25.85,585.12,0.067347601,1821.17,6866.89,0.790382433,1210.2,0.139294618,6722.312517,6065.390867
-8675.97,4178.79,18.18,27.1,589.9,0.067992397,1811.55,6864.42,0.79119914,1194.55,0.137684893,6716.860943,6052.763007
-8680.31,4184.61,17.8,25.91,585.68,0.067472245,1815.5,6864.81,0.790848484,1203.91,0.138694355,6689.580554,6052.024689
-8669.42,3625.31,17.58,24.26,599.1,0.069104969,1804.34,6865.08,0.791873043,1180.98,0.136223646,6682.858894,6034.491599
-8673.29,4108.96,17.33,25.86,592.44,0.06830626,1808.47,6864.82,0.791489735,1190.17,0.137222438,6661.461804,6044.801661
-8662,4071.42,18.53,22.32,613.23,0.070795428,1798.25,6863.75,0.79239783,1162.7,0.13422997,6659.508816,6041.171396
-8665.22,3645.46,16.65,25.7,616.18,0.071109562,1801.98,6863.24,0.792044518,1160.1,0.13388004,6621.919467,6013.114694
-8653.65,4364.86,17.57,23.84,619.92,0.071636824,1791.18,6862.47,0.793014508,1147.42,0.132593761,6611.515664,5988.467915
-8656.58,3618.93,16.59,24.67,623.01,0.071969531,1794.94,6861.64,0.792650215,1147.26,0.132530399,6583.202612,5977.951892
-8649.07,3449.62,14.78,27.13,626.72,0.07246097,1784.55,6864.52,0.793671458,1130.7,0.130730818,6583.83571,5980.84123
-8651.39,3627.7,14.7,25.94,634.74,0.073368557,1787.95,6863.44,0.793333788,1127.27,0.130299293,6535.442074,5919.058921
-8637.61,3017.41,13.46,25.92,625.38,0.072401972,1779.44,6858.17,0.79398931,1128.14,0.130607888,6530.615031,5909.733014
-8642.12,3679.68,14.43,26.89,636.02,0.073595368,1782.65,6859.47,0.793725382,1119.74,0.129567745,6505.160768,5900.917395
-8631.63,3016.74,12.9,24.04,625.74,0.07249384,1769.93,6861.7,0.794948347,1120.15,0.129772708,6504.168125,5899.904303
-8635.92,3575.89,14.48,27,637.03,0.073765158,1774.52,6861.4,0.794518708,1110.49,0.128589658,6486.305512,5897.105758
-8622.9,2578.89,15.48,23.38,625.57,0.072547519,1763.51,6859.39,0.795485278,1114.56,0.129255819,6476.433563,5880.879663
-8626.58,3003.75,14.41,27.48,634.56,0.073558699,1767.77,6858.81,0.795078699,1105.73,0.128177099,6437.060342,5839.964483
-8612.69,3534.35,17.48,22.38,622.97,0.072331641,1754.72,6857.97,0.796263421,1109.37,0.128806447,6442.83268,5848.752706
-8616.25,3598.32,15.79,25.06,632.54,0.073412447,1758.7,6857.55,0.795885681,1101.1,0.127793414,6409.589082,5817.384004
-8605.71,3469.42,18.41,22.04,622.87,0.072378688,1745.49,6860.22,0.797170716,1100.58,0.127889506,6401.767633,5807.904411
-8609.55,3501.09,17.78,22.44,634.71,0.073721623,1749.32,6860.23,0.796816326,1092.17,0.126855643,6374.672177,5783.303939
-8597.78,3448.03,19.44,23.58,622.37,0.072387291,1738.56,6859.22,0.797789662,1092.61,0.127080479,6330.035241,5736.968549
-8602.23,3757.38,19.85,23.33,637.87,0.074151703,1742.64,6859.59,0.797419971,1081.44,0.125716239,6302.660506,5717.50053
-8590.6,3436.95,19.63,27.9,622.47,0.072459432,1731.33,6859.27,0.798462273,1080.96,0.125830559,6291.592486,5707.861889
-8594.38,4329.61,19.13,26.1,639.97,0.074463777,1735.6,6858.78,0.798054077,1069.53,0.124445277,6255.55945,5681.443377
-8583.27,4299.24,18.65,31.26,622.27,0.072498011,1724.3,6858.97,0.799109197,1070.77,0.124750823,6237.285696,5667.352197
-8586.44,4650.8,18.37,26.41,635.92,0.074060961,1728.03,6858.41,0.798748958,1065.7,0.124114301,6233.747624,5665.457439
-8575.65,3625.1,18.03,31.57,615.31,0.071750829,1717.03,6858.62,0.799778442,1070.15,0.124789375,6217.516288,5655.403086
-8575.65,3625.1,18.03,31.57,615.31,0.071750829,1717.03,6858.62,0.799778442,1070.15,0.124789375,6188.450441,5635.560657
-8568.69,3517.84,17.04,31.89,605.35,0.070646738,1710.05,6858.64,0.800430404,1072.81,0.125201168,6192.949492,5637.72379
-8568.69,3517.84,17.04,31.89,605.35,0.070646738,1710.05,6858.64,0.800430404,1072.81,0.125201168,6183.803626,5626.279611
-8562.59,3072.42,13.25,34.71,596.63,0.069678684,1704.07,6858.52,0.800986617,1072.73,0.125281019,6173.26054,5622.028118
-8562.59,3072.42,13.25,34.71,596.63,0.069678684,1704.07,6858.52,0.800986617,1072.73,0.125281019,6170.022505,5611.767736
-8552.97,1741.36,8.18,36.43,583.6,0.068233608,1697.85,6855.12,0.801490009,1077.82,0.126017044,6149.43872,5605.554033
-8552.97,1741.36,8.18,36.43,583.6,0.068233608,1697.85,6855.12,0.801490009,1077.82,0.126017044,6160.286134,5597.580355
-8540.73,2358.69,12.05,34.21,567.75,0.066475582,1688.37,6852.36,0.802315493,1086.41,0.127203412,6170.578317,5599.876039
-8540.73,2358.69,12.05,34.21,567.75,0.066475582,1688.37,6852.36,0.802315493,1086.41,0.127203412,6174.659117,5590.290464
-8526.99,2372.29,12.48,27.89,554.73,0.065055782,1676.76,6850.23,0.803358512,1094.14,0.128314915,6158.634387,5587.149438
-8526.99,2372.29,12.48,27.89,554.73,0.065055782,1676.76,6850.23,0.803358512,1094.14,0.128314915,6150.245585,5576.401819
-8520.56,2983.6,14.44,22.47,548.64,0.064390134,1664.71,6855.85,0.804624344,1093.6,0.128348371,6121.104662,5572.635454
-8520.56,2983.6,14.44,22.47,548.64,0.064390134,1664.71,6855.85,0.804624344,1093.6,0.128348371,6134.103324,5568.364213
-8515.4,3025.59,14.28,21.36,544.71,0.063967635,1658.32,6857.08,0.805256359,1092.25,0.128267609,6117.712074,5566.661214
-8515.4,3025.59,14.28,21.36,544.71,0.063967635,1658.32,6857.08,0.805256359,1092.25,0.128267609,6100.042559,5561.233437
-8512.6,2246.14,14.77,21.97,543.94,0.063898221,1653.95,6858.65,0.80570566,1088.04,0.127815239,6097.510734,5560.99979
-8512.6,2246.14,14.77,21.97,543.94,0.063898221,1653.95,6858.65,0.80570566,1088.04,0.127815239,6104.228549,5559.815052
-8507.69,1844.19,16.5,25.42,545.42,0.064109059,1651.33,6856.36,0.805901484,1080.49,0.127001572,6089.417373,5559.038833
-8507.69,1844.19,16.5,25.42,545.42,0.064109059,1651.33,6856.36,0.805901484,1080.49,0.127001572,6092.634718,5558.775576
-8500.19,1785.26,14.27,33.32,545.08,0.064125625,1646.11,6854.08,0.806344329,1067.71,0.125610133,6090.10611,5558.660304
-8500.19,1785.26,14.27,33.32,545.08,0.064125625,1646.11,6854.08,0.806344329,1067.71,0.125610133,5986.140269,5558.728816
-8499.6,1783.53,13.98,39.64,548.85,0.064573627,1640.99,6858.61,0.806933267,1052.5,0.123829357,5967.788923,5559.612843
-8499.6,1783.53,13.98,39.64,548.85,0.064573627,1640.99,6858.61,0.806933267,1052.5,0.123829357,5963.638812,5560.230623
-8485.62,1460.17,18.22,32.67,540.44,0.063688923,1639.2,6846.42,0.806826136,1066.09,0.125634898,5941.434594,5561.910903
-8485.62,1460.17,18.22,32.67,540.44,0.063688923,1639.2,6846.42,0.806826136,1066.09,0.125634898,5928.336719,5562.881841
-8491.48,-632.44,30.58,30.56,539.61,0.063547226,1630.26,6861.22,0.808012266,1060.09,0.124841606,5895.452216,5566.740091
-8491.48,-632.44,30.58,30.56,539.61,0.063547226,1630.26,6861.22,0.808012266,1060.09,0.124841606,5866.778991,5570.062162
-8489.59,1093.23,16.09,39.16,545.61,0.064268121,1634.7,6854.89,0.807446532,1049.93,0.123672639,5856.716946,5571.614022
-8489.59,1093.23,16.09,39.16,545.61,0.064268121,1634.7,6854.89,0.807446532,1049.93,0.123672639,5795.73228,5583.719506
-8488.21,1803.9,10.94,40.57,538.97,0.063496308,1633.1,6855.11,0.807603723,1053.56,0.124120398,5792.955644,5584.308503
-8488.21,1803.9,10.94,40.57,538.97,0.063496308,1633.1,6855.11,0.807603723,1053.56,0.124120398,5803.777303,5579.376926
-8479.26,568.31,9.79,41.25,528.05,0.062275482,1630.78,6848.48,0.807674255,1061.48,0.125185453,5801.038427,5579.989581
-8479.26,568.31,9.79,41.25,528.05,0.062275482,1630.78,6848.48,0.807674255,1061.48,0.125185453,5804.577877,5576.669273
-8471.05,530.04,6.65,36.44,513.95,0.060671345,1623.37,6847.68,0.8083626,1072.98,0.126664345,5813.916193,5574.439288
-8471.05,530.04,6.65,36.44,513.95,0.060671345,1623.37,6847.68,0.8083626,1072.98,0.126664345,5838.202136,5566.912294
-8466.55,521.8,8.2,35,501.49,0.059231919,1616.74,6849.81,0.809043825,1080.25,0.127590341,5771.366112,5581.885488
-8466.55,521.8,8.2,35,501.49,0.059231919,1616.74,6849.81,0.809043825,1080.25,0.127590341,5772.581798,5580.485838
-8462.58,-110.85,28.24,39.64,492.47,0.058193837,1613.23,6849.35,0.80936901,1081.12,0.127753002,5805.516605,5573.532477
-8462.58,-110.85,28.24,39.64,492.47,0.058193837,1613.23,6849.35,0.80936901,1081.12,0.127753002,5787.314546,5578.432364
-8456.08,605.4,7.7,36.85,482.17,0.057020511,1609.05,6847.03,0.809716795,1090.03,0.128904883,5797.570196,5576.336536
-8456.08,605.4,7.7,36.85,482.17,0.057020511,1609.05,6847.03,0.809716795,1090.03,0.128904883,5810.898724,5578.034209
-8451.74,572.72,9.59,36.51,474.4,0.056130454,1604.15,6847.59,0.810198847,1093.24,0.129350879,5800.149915,5579.069998
-8451.74,572.72,9.59,36.51,474.4,0.056130454,1604.15,6847.59,0.810198847,1093.24,0.129350879,5823.133131,5582.139636
-8450.46,1793.71,10.4,38.84,477.73,0.056533017,1601.32,6849.14,0.81050499,1084.75,0.128365793,5813.072893,5582.426114
-8450.46,1793.71,10.4,38.84,477.73,0.056533017,1601.32,6849.14,0.81050499,1084.75,0.128365793,5827.866801,5586.645517
-8444.81,1705.51,14.81,26.9,475.19,0.056270064,1599.92,6844.89,0.810543991,1097.83,0.130000557,5820.891203,5585.945172
-8444.81,1705.51,14.81,26.9,475.19,0.056270064,1599.92,6844.89,0.810543991,1097.83,0.130000557,5841.68516,5590.060808
-8436.46,1119.08,18.53,26.08,462.52,0.054823943,1594.31,6842.15,0.811021447,1105.71,0.131063266,5832.310668,5588.43331
-8436.46,1119.08,18.53,26.08,462.52,0.054823943,1594.31,6842.15,0.811021447,1105.71,0.131063266,5919.3228,5606.821057
-8426.94,577.57,19.98,21.18,445.29,0.052841245,1585.37,6841.57,0.81186884,1118.9,0.132776548,5900.148129,5602.753605
-8426.94,577.57,19.98,21.18,445.29,0.052841245,1585.37,6841.57,0.81186884,1118.9,0.132776548,5932.418181,5612.651662
-8418.31,623.08,38.33,20.16,425.57,0.050552902,1576.55,6841.76,0.812723694,1130.82,0.134328624,5926.106717,5610.672186
-8418.31,623.08,38.33,20.16,425.57,0.050552902,1576.55,6841.76,0.812723694,1130.82,0.134328624,5964.471329,5624.782348
-8412.03,1791.08,19.44,19.23,408.51,0.048562594,1568.82,6843.21,0.813502805,1141.08,0.135648589,5957.475565,5621.836179
-8412.03,1791.08,19.44,19.23,408.51,0.048562594,1568.82,6843.21,0.813502805,1141.08,0.135648589,5997.393387,5639.672606
-8404.32,3050.37,16.15,24.12,391.55,0.046589135,1562.69,6841.63,0.814061102,1147.02,0.13647981,6017.553399,5649.621638
-8404.32,3050.37,16.15,24.12,391.55,0.046589135,1562.69,6841.63,0.814061102,1147.02,0.13647981,6093.866528,5691.312907
-8397.39,2368.48,13.06,23.5,384.17,0.045748739,1556.12,6841.27,0.814690041,1148.45,0.136762732,6068.129644,5678.176536
-8397.39,2368.48,13.06,23.5,384.17,0.045748739,1556.12,6841.27,0.814690041,1148.45,0.136762732,6090.724953,5693.591653
-8392.26,1798.71,12.43,19.92,375.37,0.044728119,1550.47,6841.79,0.815250004,1155.18,0.137648262,6079.468676,5687.0974
-8392.26,1798.71,12.43,19.92,375.37,0.044728119,1550.47,6841.79,0.815250004,1155.18,0.137648262,6107.937476,5705.678568
-8382.22,2098.11,13.2,25.34,360.36,0.042990998,1545.42,6836.8,0.815631181,1159.72,0.138354756,6097.253017,5699.165207
-8382.22,2098.11,13.2,25.34,360.36,0.042990998,1545.42,6836.8,0.815631181,1159.72,0.138354756,6129.735596,5721.390527
-8385.12,598.06,5.98,29,351.06,0.041867022,1538.8,6846.32,0.816484439,1158.74,0.138190032,6166.160859,5743.040141
-8385.12,598.06,5.98,29,351.06,0.041867022,1538.8,6846.32,0.816484439,1158.74,0.138190032,6131.086182,5720.952359
-8379.16,-30.32,17.76,22.65,339.19,0.040480191,1539.61,6839.55,0.816257238,1177.77,0.140559436,6177.366652,5749.749089
-8379.16,-30.32,17.76,22.65,339.19,0.040480191,1539.61,6839.55,0.816257238,1177.77,0.140559436,6226.118686,5781.655306
-8372.18,1794.18,17.05,20.03,326.14,0.038955206,1533.68,6838.5,0.816812348,1187.51,0.141839999,6208.613032,5770.901985
-8372.18,1794.18,17.05,20.03,326.14,0.038955206,1533.68,6838.5,0.816812348,1187.51,0.141839999,6247.213737,5793.360547
-8362.6,1033.36,14.3,20.25,307.91,0.036819889,1526.9,6835.7,0.817413245,1198.74,0.143345371,6252.947642,5797.034525
-8362.6,1033.36,14.3,20.25,307.91,0.036819889,1526.9,6835.7,0.817413245,1198.74,0.143345371,6233.257187,5779.531625
-8355.65,1197.38,18.65,20.29,296.11,0.035438296,1518.94,6836.71,0.818214023,1202.54,0.143919384,6222.814024,5772.38195
-8355.65,1197.38,18.65,20.29,296.11,0.035438296,1518.94,6836.71,0.818214023,1202.54,0.143919384,6258.919806,5788.191683
-8355.88,1190.3,16.36,21.27,279.26,0.033420777,1514.66,6841.22,0.818731241,1214.13,0.14530247,6283.050334,5804.109043
-8355.88,1190.3,16.36,21.27,279.26,0.033420777,1514.66,6841.22,0.818731241,1214.13,0.14530247,6355.467401,5835.185048
-8361.32,1207.57,14.94,24.74,274.9,0.032877584,1517.09,6844.23,0.818558553,1217.45,0.145605,6358.191713,5836.499951
-8361.32,1207.57,14.94,24.74,274.9,0.032877584,1517.09,6844.23,0.818558553,1217.45,0.145605,6386.322446,5836.43726
-8364.31,1819.94,14.68,24.82,287.39,0.03435908,1522.17,6842.14,0.818016071,1209.96,0.144657479,6368.925193,5826.16617
-8364.31,1819.94,14.68,24.82,287.39,0.03435908,1522.17,6842.14,0.818016071,1209.96,0.144657479,6418.462393,5833.716465
-8364.72,2968.81,21.44,24.68,283.38,0.033878002,1525.34,6839.38,0.817646018,1217.28,0.145525493,6352.025215,5794.166054
-8364.72,2968.81,21.44,24.68,283.38,0.033878002,1525.34,6839.38,0.817646018,1217.28,0.145525493,6365.394601,5775.3519
-8365.79,1227.22,22.25,23.6,279.4,0.033397922,1526.8,6838.99,0.817494821,1223.8,0.146286244,6333.928869,5753.354932
-8365.79,1227.22,22.25,23.6,279.4,0.033397922,1526.8,6838.99,0.817494821,1223.8,0.146286244,6375.386323,5749.834551
-8376.81,589.1,14.64,27.22,283.94,0.033895958,1530.5,6846.31,0.817293218,1219.34,0.145561377,6291.176729,5687.363961
-8376.81,589.1,14.64,27.22,283.94,0.033895958,1530.5,6846.31,0.817293218,1219.34,0.145561377,6339.677723,5684.859372
-8382.51,1243.76,15.1,30.9,288.72,0.034443144,1541.14,6841.37,0.816148147,1221.52,0.145722463,6370.332239,5706.935675
-8382.51,1243.76,15.1,30.9,288.72,0.034443144,1541.14,6841.37,0.816148147,1221.52,0.145722463,6418.59939,5701.760072
-8385.54,1172.62,18.87,26.89,276.84,0.033013974,1546.74,6838.8,0.815546763,1243.01,0.148232553,6349.567557,5649.619537
-8385.54,1172.62,18.87,26.89,276.84,0.033013974,1546.74,6838.8,0.815546763,1243.01,0.148232553,6413.99428,5654.423583
-8380.49,1145.61,20.26,23.42,266.12,0.031754706,1548.35,6832.14,0.8152435,1258.81,0.150207207,6532.002019,5736.687643
-8380.49,1145.61,20.26,23.42,266.12,0.031754706,1548.35,6832.14,0.8152435,1258.81,0.150207207,6574.865538,5722.906442
-8378.66,1033.51,18.29,18.15,247.28,0.029513072,1544.97,6833.69,0.815606553,1279.54,0.152714157,6494.032524,5667.861621
-8378.66,1033.51,18.29,18.15,247.28,0.029513072,1544.97,6833.69,0.815606553,1279.54,0.152714157,6478.027195,5614.292477
-8383.32,1711.04,18.73,17.33,233.69,0.027875591,1545.6,6837.72,0.815633902,1294.58,0.154423307,6493.498501,5624.005098
-8383.32,1711.04,18.73,17.33,233.69,0.027875591,1545.6,6837.72,0.815633902,1294.58,0.154423307,6490.410893,5581.586753
-8389.02,1350.34,16.25,20.41,224.94,0.026813621,1551.29,6837.73,0.815080903,1305.94,0.155672534,6471.087532,5568.542782
-8389.02,1350.34,16.25,20.41,224.94,0.026813621,1551.29,6837.73,0.815080903,1305.94,0.155672534,6470.186536,5532.017252
-8393.22,2512.47,19.62,23.63,216.58,0.025804161,1558.2,6835.02,0.814350154,1317.99,0.157030317,6460.020539,5525.42209
-8393.22,2512.47,19.62,23.63,216.58,0.025804161,1558.2,6835.02,0.814350154,1317.99,0.157030317,6555.962071,5546.217794
-8399,1210.96,16.79,22.21,211.76,0.025212525,1563.85,6835.15,0.813805215,1329.88,0.158337897,6478.68693,5502.539819
-8399,1210.96,16.79,22.21,211.76,0.025212525,1563.85,6835.15,0.813805215,1329.88,0.158337897,6495.636805,5480.589891
-8405.27,1399.77,18.73,22.42,197.72,0.023523337,1571.1,6834.17,0.813081555,1350.96,0.160727734,6492.789201,5478.575305
-8405.27,1399.77,18.73,22.42,197.72,0.023523337,1571.1,6834.17,0.813081555,1350.96,0.160727734,6489.908873,5448.661414
-8412.04,2390.7,20.69,22.73,196.25,0.023329656,1578.44,6833.6,0.812359428,1359.46,0.161608837,6378.240974,5402.651597
-8412.04,2390.7,20.69,22.73,196.25,0.023329656,1578.44,6833.6,0.812359428,1359.46,0.161608837,6439.580659,5402.636497
-8417.71,3115.57,18.46,21.59,185.2,0.022001233,1585.72,6831.99,0.811620975,1378.93,0.163812961,6431.317174,5399.308477
-8417.71,3115.57,18.46,21.59,185.2,0.022001233,1585.72,6831.99,0.811620975,1378.93,0.163812961,6534.730911,5409.837577
-8423.17,3018.22,16.92,21.2,161.71,0.019198235,1591.93,6831.24,0.811005833,1409.02,0.167279065,6580.002021,5425.850393
